model,schema,source_repository,model_type,completeness_tier,rule_id,ids_representable,target_count,ifctester_pass_count,ifctester_pass_rate
pass-comparison-tolerance-for-floating-point-one-upper-b-7f7f5d80,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R06_DOOR_CLEAR_WIDTH,True,0,0,
pass-comparison-tolerance-for-floating-point-one-upper-b-7f7f5d80,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R07_WINDOW_DIMENSIONS,True,0,0,
pass-comparison-tolerance-for-floating-point-one-upper-b-7f7f5d80,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R08_SPACE_AREA,True,0,0,
pass-comparison-tolerance-for-floating-point-one-upper-b-7f7f5d80,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R09_FIRE_RATING,True,1,0,0.0
pass-comparison-tolerance-for-floating-point-one-upper-b-7f7f5d80,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R10_SITE_GEOREFERENCE,False,0,0,
pass-comparison-tolerance-for-floating-point-positive-hi-ca1b7c1f,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R01_GLOBAL_ID,True,1,1,1.0
pass-comparison-tolerance-for-floating-point-positive-hi-ca1b7c1f,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R02_OBJECT_NAME,True,1,0,0.0
pass-comparison-tolerance-for-floating-point-positive-hi-ca1b7c1f,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R03_TYPE_OR_OBJECTTYPE,True,1,0,0.0
pass-comparison-tolerance-for-floating-point-positive-hi-ca1b7c1f,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R04_SPATIAL_CONTAINMENT,False,1,0,
pass-comparison-tolerance-for-floating-point-positive-hi-ca1b7c1f,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R05_MATERIAL_AVAILABLE,True,1,0,0.0
pass-comparison-tolerance-for-floating-point-positive-hi-ca1b7c1f,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R06_DOOR_CLEAR_WIDTH,True,0,0,
pass-comparison-tolerance-for-floating-point-positive-hi-ca1b7c1f,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R07_WINDOW_DIMENSIONS,True,0,0,
pass-comparison-tolerance-for-floating-point-positive-hi-ca1b7c1f,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R08_SPACE_AREA,True,0,0,
pass-comparison-tolerance-for-floating-point-positive-hi-ca1b7c1f,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R09_FIRE_RATING,True,1,0,0.0
pass-comparison-tolerance-for-floating-point-positive-hi-ca1b7c1f,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R10_SITE_GEOREFERENCE,False,0,0,
pass-comparison-tolerance-for-floating-point-positive-hi-db6c4b72,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R01_GLOBAL_ID,True,1,1,1.0
pass-comparison-tolerance-for-floating-point-positive-hi-db6c4b72,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R02_OBJECT_NAME,True,1,0,0.0
pass-comparison-tolerance-for-floating-point-positive-hi-db6c4b72,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R03_TYPE_OR_OBJECTTYPE,True,1,0,0.0
pass-comparison-tolerance-for-floating-point-positive-hi-db6c4b72,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R04_SPATIAL_CONTAINMENT,False,1,0,
pass-comparison-tolerance-for-floating-point-positive-hi-db6c4b72,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R05_MATERIAL_AVAILABLE,True,1,0,0.0
pass-comparison-tolerance-for-floating-point-positive-hi-db6c4b72,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R06_DOOR_CLEAR_WIDTH,True,0,0,
pass-comparison-tolerance-for-floating-point-positive-hi-db6c4b72,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R07_WINDOW_DIMENSIONS,True,0,0,
pass-comparison-tolerance-for-floating-point-positive-hi-db6c4b72,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R08_SPACE_AREA,True,0,0,
pass-comparison-tolerance-for-floating-point-positive-hi-db6c4b72,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R09_FIRE_RATING,True,1,0,0.0
pass-comparison-tolerance-for-floating-point-positive-hi-db6c4b72,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R10_SITE_GEOREFERENCE,False,0,0,
pass-comparison-tolerance-for-floating-point-positive-lo-9d538afb,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R01_GLOBAL_ID,True,1,1,1.0
pass-comparison-tolerance-for-floating-point-positive-lo-9d538afb,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R02_OBJECT_NAME,True,1,0,0.0
pass-comparison-tolerance-for-floating-point-positive-lo-9d538afb,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R03_TYPE_OR_OBJECTTYPE,True,1,0,0.0
pass-comparison-tolerance-for-floating-point-positive-lo-9d538afb,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R04_SPATIAL_CONTAINMENT,False,1,0,
pass-comparison-tolerance-for-floating-point-positive-lo-9d538afb,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R05_MATERIAL_AVAILABLE,True,1,0,0.0
pass-comparison-tolerance-for-floating-point-positive-lo-9d538afb,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R06_DOOR_CLEAR_WIDTH,True,0,0,
pass-comparison-tolerance-for-floating-point-positive-lo-9d538afb,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R07_WINDOW_DIMENSIONS,True,0,0,
pass-comparison-tolerance-for-floating-point-positive-lo-9d538afb,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R08_SPACE_AREA,True,0,0,
pass-comparison-tolerance-for-floating-point-positive-lo-9d538afb,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R09_FIRE_RATING,True,1,0,0.0
pass-comparison-tolerance-for-floating-point-positive-lo-9d538afb,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R10_SITE_GEOREFERENCE,False,0,0,
pass-comparison-tolerance-for-floating-point-positive-lo-c959490d,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R01_GLOBAL_ID,True,1,1,1.0
pass-comparison-tolerance-for-floating-point-positive-lo-c959490d,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R02_OBJECT_NAME,True,1,0,0.0
pass-comparison-tolerance-for-floating-point-positive-lo-c959490d,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R03_TYPE_OR_OBJECTTYPE,True,1,0,0.0
pass-comparison-tolerance-for-floating-point-positive-lo-c959490d,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R04_SPATIAL_CONTAINMENT,False,1,0,
pass-comparison-tolerance-for-floating-point-positive-lo-c959490d,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R05_MATERIAL_AVAILABLE,True,1,0,0.0
pass-comparison-tolerance-for-floating-point-positive-lo-c959490d,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R06_DOOR_CLEAR_WIDTH,True,0,0,
pass-comparison-tolerance-for-floating-point-positive-lo-c959490d,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R07_WINDOW_DIMENSIONS,True,0,0,
pass-comparison-tolerance-for-floating-point-positive-lo-c959490d,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R08_SPACE_AREA,True,0,0,
pass-comparison-tolerance-for-floating-point-positive-lo-c959490d,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R09_FIRE_RATING,True,1,0,0.0
pass-comparison-tolerance-for-floating-point-positive-lo-c959490d,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R10_SITE_GEOREFERENCE,False,0,0,
pass-comparison-tolerance-for-floating-point-range-great-440000c0,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R01_GLOBAL_ID,True,1,1,1.0
pass-comparison-tolerance-for-floating-point-range-great-440000c0,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R02_OBJECT_NAME,True,1,0,0.0
pass-comparison-tolerance-for-floating-point-range-great-440000c0,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R03_TYPE_OR_OBJECTTYPE,True,1,0,0.0
pass-comparison-tolerance-for-floating-point-range-great-440000c0,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R04_SPATIAL_CONTAINMENT,False,1,0,
pass-comparison-tolerance-for-floating-point-range-great-440000c0,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R05_MATERIAL_AVAILABLE,True,1,0,0.0
pass-comparison-tolerance-for-floating-point-range-great-440000c0,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R06_DOOR_CLEAR_WIDTH,True,0,0,
pass-comparison-tolerance-for-floating-point-range-great-440000c0,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R07_WINDOW_DIMENSIONS,True,0,0,
pass-comparison-tolerance-for-floating-point-range-great-440000c0,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R08_SPACE_AREA,True,0,0,
pass-comparison-tolerance-for-floating-point-range-great-440000c0,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R09_FIRE_RATING,True,1,0,0.0
pass-comparison-tolerance-for-floating-point-range-great-440000c0,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R10_SITE_GEOREFERENCE,False,0,0,
pass-comparison-tolerance-for-floating-point-range-great-88720d7f,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R01_GLOBAL_ID,True,1,1,1.0
pass-comparison-tolerance-for-floating-point-range-great-88720d7f,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R02_OBJECT_NAME,True,1,0,0.0
pass-comparison-tolerance-for-floating-point-range-great-88720d7f,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R03_TYPE_OR_OBJECTTYPE,True,1,0,0.0
pass-comparison-tolerance-for-floating-point-range-great-88720d7f,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R04_SPATIAL_CONTAINMENT,False,1,0,
pass-comparison-tolerance-for-floating-point-range-great-88720d7f,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R05_MATERIAL_AVAILABLE,True,1,0,0.0
pass-comparison-tolerance-for-floating-point-range-great-88720d7f,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R06_DOOR_CLEAR_WIDTH,True,0,0,
pass-comparison-tolerance-for-floating-point-range-great-88720d7f,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R07_WINDOW_DIMENSIONS,True,0,0,
pass-comparison-tolerance-for-floating-point-range-great-88720d7f,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R08_SPACE_AREA,True,0,0,
pass-comparison-tolerance-for-floating-point-range-great-88720d7f,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R09_FIRE_RATING,True,1,0,0.0
pass-comparison-tolerance-for-floating-point-range-great-88720d7f,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R10_SITE_GEOREFERENCE,False,0,0,
pass-comparison-tolerance-for-floating-point-range-lower-61828cda,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R01_GLOBAL_ID,True,1,1,1.0
pass-comparison-tolerance-for-floating-point-range-lower-61828cda,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R02_OBJECT_NAME,True,1,0,0.0
pass-comparison-tolerance-for-floating-point-range-lower-61828cda,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R03_TYPE_OR_OBJECTTYPE,True,1,0,0.0
pass-comparison-tolerance-for-floating-point-range-lower-61828cda,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R04_SPATIAL_CONTAINMENT,False,1,0,
pass-comparison-tolerance-for-floating-point-range-lower-61828cda,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R05_MATERIAL_AVAILABLE,True,1,0,0.0
pass-comparison-tolerance-for-floating-point-range-lower-61828cda,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R06_DOOR_CLEAR_WIDTH,True,0,0,
pass-comparison-tolerance-for-floating-point-range-lower-61828cda,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R07_WINDOW_DIMENSIONS,True,0,0,
pass-comparison-tolerance-for-floating-point-range-lower-61828cda,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R08_SPACE_AREA,True,0,0,
pass-comparison-tolerance-for-floating-point-range-lower-61828cda,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R09_FIRE_RATING,True,1,0,0.0
pass-comparison-tolerance-for-floating-point-range-lower-61828cda,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R10_SITE_GEOREFERENCE,False,0,0,
pass-comparison-tolerance-for-floating-point-range-lower-a3fa2842,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R01_GLOBAL_ID,True,1,1,1.0
pass-comparison-tolerance-for-floating-point-range-lower-a3fa2842,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R02_OBJECT_NAME,True,1,0,0.0
pass-comparison-tolerance-for-floating-point-range-lower-a3fa2842,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R03_TYPE_OR_OBJECTTYPE,True,1,0,0.0
pass-comparison-tolerance-for-floating-point-range-lower-a3fa2842,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R04_SPATIAL_CONTAINMENT,False,1,0,
pass-comparison-tolerance-for-floating-point-range-lower-a3fa2842,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R05_MATERIAL_AVAILABLE,True,1,0,0.0
pass-comparison-tolerance-for-floating-point-range-lower-a3fa2842,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R06_DOOR_CLEAR_WIDTH,True,0,0,
pass-comparison-tolerance-for-floating-point-range-lower-a3fa2842,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R07_WINDOW_DIMENSIONS,True,0,0,
pass-comparison-tolerance-for-floating-point-range-lower-a3fa2842,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R08_SPACE_AREA,True,0,0,
pass-comparison-tolerance-for-floating-point-range-lower-a3fa2842,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R09_FIRE_RATING,True,1,0,0.0
pass-comparison-tolerance-for-floating-point-range-lower-a3fa2842,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R10_SITE_GEOREFERENCE,False,0,0,
pass-comparison-tolerance-for-floating-point-zero-lower--35ed083f,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R01_GLOBAL_ID,True,1,1,1.0
pass-comparison-tolerance-for-floating-point-zero-lower--35ed083f,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R02_OBJECT_NAME,True,1,0,0.0
pass-comparison-tolerance-for-floating-point-zero-lower--35ed083f,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R03_TYPE_OR_OBJECTTYPE,True,1,0,0.0
pass-comparison-tolerance-for-floating-point-zero-lower--35ed083f,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R04_SPATIAL_CONTAINMENT,False,1,0,
pass-comparison-tolerance-for-floating-point-zero-lower--35ed083f,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R05_MATERIAL_AVAILABLE,True,1,0,0.0
pass-comparison-tolerance-for-floating-point-zero-lower--35ed083f,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R06_DOOR_CLEAR_WIDTH,True,0,0,
pass-comparison-tolerance-for-floating-point-zero-lower--35ed083f,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R07_WINDOW_DIMENSIONS,True,0,0,
pass-comparison-tolerance-for-floating-point-zero-lower--35ed083f,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R08_SPACE_AREA,True,0,0,
pass-comparison-tolerance-for-floating-point-zero-lower--35ed083f,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R09_FIRE_RATING,True,1,0,0.0
pass-comparison-tolerance-for-floating-point-zero-lower--35ed083f,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R10_SITE_GEOREFERENCE,False,0,0,
pass-comparison-tolerance-for-floating-point-zero-upper--2491a419,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R01_GLOBAL_ID,True,1,1,1.0
pass-comparison-tolerance-for-floating-point-zero-upper--2491a419,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R02_OBJECT_NAME,True,1,0,0.0
pass-comparison-tolerance-for-floating-point-zero-upper--2491a419,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R03_TYPE_OR_OBJECTTYPE,True,1,0,0.0
pass-comparison-tolerance-for-floating-point-zero-upper--2491a419,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R04_SPATIAL_CONTAINMENT,False,1,0,
pass-comparison-tolerance-for-floating-point-zero-upper--2491a419,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R05_MATERIAL_AVAILABLE,True,1,0,0.0
pass-comparison-tolerance-for-floating-point-zero-upper--2491a419,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R06_DOOR_CLEAR_WIDTH,True,0,0,
pass-comparison-tolerance-for-floating-point-zero-upper--2491a419,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R07_WINDOW_DIMENSIONS,True,0,0,
pass-comparison-tolerance-for-floating-point-zero-upper--2491a419,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R08_SPACE_AREA,True,0,0,
pass-comparison-tolerance-for-floating-point-zero-upper--2491a419,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R09_FIRE_RATING,True,1,0,0.0
pass-comparison-tolerance-for-floating-point-zero-upper--2491a419,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R10_SITE_GEOREFERENCE,False,0,0,
basin-tessellation-e766253d,IFC4,buildingSMART Sample-Test-Files,test-fragment,test-fragment,R01_GLOBAL_ID,True,1,1,1.0
basin-tessellation-e766253d,IFC4,buildingSMART Sample-Test-Files,test-fragment,test-fragment,R02_OBJECT_NAME,True,1,0,0.0
basin-tessellation-e766253d,IFC4,buildingSMART Sample-Test-Files,test-fragment,test-fragment,R03_TYPE_OR_OBJECTTYPE,True,1,0,0.0
basin-tessellation-e766253d,IFC4,buildingSMART Sample-Test-Files,test-fragment,test-fragment,R04_SPATIAL_CONTAINMENT,False,1,0,
basin-tessellation-e766253d,IFC4,buildingSMART Sample-Test-Files,test-fragment,test-fragment,R05_MATERIAL_AVAILABLE,True,0,0,
basin-tessellation-e766253d,IFC4,buildingSMART Sample-Test-Files,test-fragment,test-fragment,R06_DOOR_CLEAR_WIDTH,True,0,0,
basin-tessellation-e766253d,IFC4,buildingSMART Sample-Test-Files,test-fragment,test-fragment,R07_WINDOW_DIMENSIONS,True,0,0,
basin-tessellation-e766253d,IFC4,buildingSMART Sample-Test-Files,test-fragment,test-fragment,R08_SPACE_AREA,True,0,0,
basin-tessellation-e766253d,IFC4,buildingSMART Sample-Test-Files,test-fragment,test-fragment,R09_FIRE_RATING,True,0,0,
basin-tessellation-e766253d,IFC4,buildingSMART Sample-Test-Files,test-fragment,test-fragment,R10_SITE_GEOREFERENCE,False,0,0,
column-straight-rectangle-tessellation-845c5267,IFC4,buildingSMART Sample-Test-Files,test-fragment,test-fragment,R01_GLOBAL_ID,True,1,1,1.0
