model,rule_id,ifc_class,global_id,name,passed,reason
IFC4X3-Infra-Landscaping,R03_TYPE_OR_OBJECTTYPE,IfcGeographicElement,2MvD_$go5AVQGkLrO1zeoC,apple,True,type/object type is present
IFC4X3-Infra-Landscaping,R03_TYPE_OR_OBJECTTYPE,IfcGeographicElement,0AvtbehUT0ufHHGkEVMdAJ,park - site - soil,True,type/object type is present
IFC4X3-Infra-Landscaping,R03_TYPE_OR_OBJECTTYPE,IfcGeographicElement,2eGMeS8JXEqPOIXktx3T6F,road parking - roadside verge - soil,True,type/object type is present
IFC4X3-Infra-Landscaping,R03_TYPE_OR_OBJECTTYPE,IfcGeographicElement,1wCkCBBYT8eOqYsD_tvSU_,road parking - roadside verge - grass,True,type/object type is present
IFC4X3-Infra-Landscaping,R03_TYPE_OR_OBJECTTYPE,IfcGeographicElement,0zGSqxrLf0ngxWk8EXkozt,river stream,True,type/object type is present
IFC4X3-Infra-Landscaping,R03_TYPE_OR_OBJECTTYPE,IfcGeographicElement,0yVWtUza9BkBPidcrOmhrJ,river bed,True,type/object type is present
IFC4X3-Infra-Landscaping,R03_TYPE_OR_OBJECTTYPE,IfcGeographicElement,3pUQsWUqb8deDoLZ6CIIET,road river bridge - underground,True,type/object type is present
IFC4X3-Infra-Landscaping,R03_TYPE_OR_OBJECTTYPE,IfcGeographicElement,3pzBWeief4XhSr5Lnykkbq,road river bridge - grass,True,type/object type is present
IFC4X3-Infra-Landscaping,R03_TYPE_OR_OBJECTTYPE,IfcGeographicElement,287A5dK8D58QqsO5r7jizn,road river bridge - soil,True,type/object type is present
IFC4X3-Infra-Landscaping,R03_TYPE_OR_OBJECTTYPE,IfcGeographicElement,3q2pqb6g1CwAXLzdDMASLC,tree,True,type/object type is present
IFC4X3-Infra-Landscaping,R03_TYPE_OR_OBJECTTYPE,IfcGeographicElement,2TzRIQ3TD0iQjVQn_kRILO,river stream,True,type/object type is present
IFC4X3-Infra-Landscaping,R03_TYPE_OR_OBJECTTYPE,IfcGeographicElement,0o2OoK8Yb7qRy$y$FrAd1z,river bed,True,type/object type is present
IFC4X3-Infra-Landscaping,R03_TYPE_OR_OBJECTTYPE,IfcGeographicElement,1$67KLp617FxOmPEpt1Ymd,riverside - grass,True,type/object type is present
IFC4X3-Infra-Landscaping,R03_TYPE_OR_OBJECTTYPE,IfcGeographicElement,0JNuUw_1TBkwsuM7gZ2ttT,riverside - soil,True,type/object type is present
IFC4X3-Infra-Landscaping,R03_TYPE_OR_OBJECTTYPE,IfcGeographicElement,3$Tc0Y2BH1KhfYOdLzGw$7,road - roadside verge - soil,True,type/object type is present
IFC4X3-Infra-Landscaping,R03_TYPE_OR_OBJECTTYPE,IfcGeographicElement,2zsnPhHoPDyPxIp9st53so,road - roadside verge - grass,True,type/object type is present
IFC4X3-Infra-Landscaping,R03_TYPE_OR_OBJECTTYPE,IfcGeographicElement,0_UEnkz4D4YfsaN2mtDSb4,generic - site - underground,True,type/object type is present
IFC4X3-Infra-Landscaping,R03_TYPE_OR_OBJECTTYPE,IfcGeographicElement,1DqmYaokf4ie_5kATXxw$A,grass - site - soil,True,type/object type is present
IFC4X3-Infra-Landscaping,R03_TYPE_OR_OBJECTTYPE,IfcGeographicElement,2nns7UQnX5qgnLN9BIpK58,grass - site - grass,True,type/object type is present
IFC4X3-Infra-Landscaping,R03_TYPE_OR_OBJECTTYPE,IfcGeographicElement,3$ZN4KG314FxghY0Vo$dvz,road - roadside verge - soil,True,type/object type is present
IFC4X3-Infra-Landscaping,R03_TYPE_OR_OBJECTTYPE,IfcGeographicElement,0N_6HAKnH7DfoyrBKIGAm2,road - roadside verge - grass,True,type/object type is present
IFC4X3-Infra-Landscaping,R04_SPATIAL_CONTAINMENT,IfcBuildingElementProxy,2kltwih_PEcfdSJ4b17wEl,underground - road,True,spatial containment is present
IFC4X3-Infra-Landscaping,R04_SPATIAL_CONTAINMENT,IfcBuildingElementProxy,0OzNRPe4z1_eVDIEUoZJ99,Group#16,True,spatial containment is present
IFC4X3-Infra-Landscaping,R04_SPATIAL_CONTAINMENT,IfcBuildingElementProxy,1FI54l9HzB2PvEGvFyXLbP,underground - river,True,spatial containment is present
IFC4X3-Infra-Landscaping,R04_SPATIAL_CONTAINMENT,IfcBuildingElementProxy,3Ch90OuJb98uHg3Gufe_Xm,underground - road,True,spatial containment is present
IFC4X3-Infra-Landscaping,R04_SPATIAL_CONTAINMENT,IfcBuildingElementProxy,3Fit2Fad92zf2f6aWdJtF5,geo-reference,True,spatial containment is present
IFC4X3-Infra-Landscaping,R04_SPATIAL_CONTAINMENT,IfcBuildingElementProxy,3M9N4ltyTDLedg0IXOqRl0,underground - road,True,spatial containment is present
IFC4X3-Infra-Landscaping,R04_SPATIAL_CONTAINMENT,IfcMember,30oyY5EPT7b8538BYwrMA6,highway location marker - post,True,spatial containment is present
IFC4X3-Infra-Landscaping,R04_SPATIAL_CONTAINMENT,IfcMember,1ZId9ZD4b6hhdGUwoS_84p,highway location marker - post,True,spatial containment is present
IFC4X3-Infra-Landscaping,R04_SPATIAL_CONTAINMENT,IfcMember,28hmQL3mjBIfb_ebI4qpXd,highway location marker - post,True,spatial containment is present
IFC4X3-Infra-Landscaping,R04_SPATIAL_CONTAINMENT,IfcMember,32131LhGbDMAs5IUHOhPTD,highway location marker - post,True,spatial containment is present
IFC4X3-Infra-Landscaping,R04_SPATIAL_CONTAINMENT,IfcMember,0CBYVcIsj81uRh9cxs7LZd,highway location marker - post,True,spatial containment is present
IFC4X3-Infra-Landscaping,R04_SPATIAL_CONTAINMENT,IfcMember,16UMCV4efA9hyR82LVCmc8,highway location marker - post,True,spatial containment is present
IFC4X3-Infra-Landscaping,R04_SPATIAL_CONTAINMENT,IfcMember,0bjYaEhBHB9ggusMYJds7m,highway location marker - post,True,spatial containment is present
IFC4X3-Infra-Landscaping,R04_SPATIAL_CONTAINMENT,IfcMember,1oLAKxvofAx8$NtHN3GlTl,highway location marker - post,True,spatial containment is present
IFC4X3-Infra-Landscaping,R04_SPATIAL_CONTAINMENT,IfcMember,0FBBSkMCv4H9u$XjhFm7YV,highway location marker - post,True,spatial containment is present
IFC4X3-Infra-Landscaping,R04_SPATIAL_CONTAINMENT,IfcMember,2e7_59uajDNghb7cvuyoAQ,highway location marker - post,True,spatial containment is present
IFC4X3-Infra-Landscaping,R04_SPATIAL_CONTAINMENT,IfcElementAssembly,0Hnf$wQvbCM9cNIukPXgRJ,highway location marker,True,spatial containment is present
IFC4X3-Infra-Landscaping,R04_SPATIAL_CONTAINMENT,IfcElementAssembly,35JIsNEAvDc8SWX$yCbDjK,highway location marker,True,spatial containment is present
IFC4X3-Infra-Landscaping,R04_SPATIAL_CONTAINMENT,IfcElementAssembly,0xAZ6srWD07PtIPatQzs$P,highway location marker,True,spatial containment is present
IFC4X3-Infra-Landscaping,R04_SPATIAL_CONTAINMENT,IfcElementAssembly,0p1NGN3yX61vwKVbOBrW$P,highway location marker,True,spatial containment is present
IFC4X3-Infra-Landscaping,R04_SPATIAL_CONTAINMENT,IfcElementAssembly,00ZvlN19v73wE8JOyDmPjG,highway location marker,True,spatial containment is present
IFC4X3-Infra-Landscaping,R04_SPATIAL_CONTAINMENT,IfcElementAssembly,3E8poO$Er6gPhLg44LF$bc,highway location marker,True,spatial containment is present
IFC4X3-Infra-Landscaping,R04_SPATIAL_CONTAINMENT,IfcElementAssembly,1T4p6ZGRv01fbKg9blo1cB,highway location marker,True,spatial containment is present
IFC4X3-Infra-Landscaping,R04_SPATIAL_CONTAINMENT,IfcElementAssembly,2t8HycAM1DXuldObNa2Iwo,highway location marker,True,spatial containment is present
IFC4X3-Infra-Landscaping,R04_SPATIAL_CONTAINMENT,IfcElementAssembly,23UGBywNfEOfdaQ1y614AM,highway location marker,True,spatial containment is present
IFC4X3-Infra-Landscaping,R04_SPATIAL_CONTAINMENT,IfcElementAssembly,0zVRALYpv94RdFxPi6mV6c,highway location marker,True,spatial containment is present
IFC4X3-Infra-Landscaping,R04_SPATIAL_CONTAINMENT,IfcSign,1UcPcFYFnFGf9oxVKgJvYL,highway location marker - sign,True,spatial containment is present
IFC4X3-Infra-Landscaping,R04_SPATIAL_CONTAINMENT,IfcSign,024xXOLR58MwcQg4WijX_3,highway location marker - sign,True,spatial containment is present
IFC4X3-Infra-Landscaping,R04_SPATIAL_CONTAINMENT,IfcSign,2ypUkw9of26hgUb5MNJ_ZN,highway location marker - sign,True,spatial containment is present
IFC4X3-Infra-Landscaping,R04_SPATIAL_CONTAINMENT,IfcSign,18egTHa0TABBijPOg5oimA,highway location marker - sign,True,spatial containment is present
IFC4X3-Infra-Landscaping,R04_SPATIAL_CONTAINMENT,IfcSign,0bFvkZvPnFIh5_uR6vMz8r,highway location marker - sign,True,spatial containment is present
IFC4X3-Infra-Landscaping,R04_SPATIAL_CONTAINMENT,IfcSign,1doAY7u3X8TO5A5XwZzMhW,highway location marker - sign,True,spatial containment is present
IFC4X3-Infra-Landscaping,R04_SPATIAL_CONTAINMENT,IfcSign,1EgGZBqJH2nhxvBhXL5aAu,highway location marker - sign,True,spatial containment is present
IFC4X3-Infra-Landscaping,R04_SPATIAL_CONTAINMENT,IfcSign,1M3Vul3815kQUhtf2I_Skt,highway location marker - sign,True,spatial containment is present
IFC4X3-Infra-Landscaping,R04_SPATIAL_CONTAINMENT,IfcSign,2T95Xtq0rFePGIDJ4PqyFj,highway location marker - sign,True,spatial containment is present
IFC4X3-Infra-Landscaping,R04_SPATIAL_CONTAINMENT,IfcSign,2k2lifnhL40AslzJB9Bx$W,highway location marker - sign,True,spatial containment is present
IFC4X3-Infra-Landscaping,R04_SPATIAL_CONTAINMENT,IfcGeographicElement,0kxkKDn4D1eeFCAOH4KGno,park - site - underground,True,spatial containment is present
IFC4X3-Infra-Landscaping,R04_SPATIAL_CONTAINMENT,IfcGeographicElement,0M2sbzQN5118y7AjXX0eto,park - site - grass,True,spatial containment is present
IFC4X3-Infra-Landscaping,R04_SPATIAL_CONTAINMENT,IfcGeographicElement,1QMfWcFQTA9O1jjwSzla9K,apple tree,True,spatial containment is present
IFC4X3-Infra-Landscaping,R04_SPATIAL_CONTAINMENT,IfcGeographicElement,3vx6_W1mX1S83jQvw29lOf,apple,True,spatial containment is present
IFC4X3-Infra-Landscaping,R04_SPATIAL_CONTAINMENT,IfcGeographicElement,0vL1f7P1v7uBqiB2O8sdFK,apple,True,spatial containment is present
IFC4X3-Infra-Landscaping,R04_SPATIAL_CONTAINMENT,IfcGeographicElement,0mvo1hriT8CepdkQqmgoF3,apple,True,spatial containment is present
IFC4X3-Infra-Landscaping,R04_SPATIAL_CONTAINMENT,IfcGeographicElement,2JPl80391DWOGDdwWWXFPd,Apple,True,spatial containment is present
IFC4X3-Infra-Landscaping,R04_SPATIAL_CONTAINMENT,IfcGeographicElement,0xwgMcHYT2eRCklSRcbiBQ,apple,True,spatial containment is present
IFC4X3-Infra-Landscaping,R04_SPATIAL_CONTAINMENT,IfcGeographicElement,3cD4ZOuQPCRQ8OWjEKESk1,apple,True,spatial containment is present
IFC4X3-Infra-Landscaping,R04_SPATIAL_CONTAINMENT,IfcGeographicElement,0xGEgLebL6RBpH$oFPX8q1,apple,True,spatial containment is present
IFC4X3-Infra-Landscaping,R04_SPATIAL_CONTAINMENT,IfcGeographicElement,1xR2u7w455dR$kmwHtobFt,apple,True,spatial containment is present
IFC4X3-Infra-Landscaping,R04_SPATIAL_CONTAINMENT,IfcGeographicElement,10Xnlx0yf45xZQZyAPLYp0,apple tree,True,spatial containment is present
IFC4X3-Infra-Landscaping,R04_SPATIAL_CONTAINMENT,IfcGeographicElement,3BxsnesIT2bRXBkHBiAphy,apple,True,spatial containment is present
IFC4X3-Infra-Landscaping,R04_SPATIAL_CONTAINMENT,IfcGeographicElement,3oJ823HYX3TgOV10vGIMAW,apple,True,spatial containment is present
IFC4X3-Infra-Landscaping,R04_SPATIAL_CONTAINMENT,IfcGeographicElement,3NaKhZF_H0j9I0iTrs$39y,apple,True,spatial containment is present
IFC4X3-Infra-Landscaping,R04_SPATIAL_CONTAINMENT,IfcGeographicElement,3ZCX_J5813FuVqLqW7sfaX,Apple,True,spatial containment is present
IFC4X3-Infra-Landscaping,R04_SPATIAL_CONTAINMENT,IfcGeographicElement,27YzHcsZ59VeXncfoYwrOi,apple,True,spatial containment is present
IFC4X3-Infra-Landscaping,R04_SPATIAL_CONTAINMENT,IfcGeographicElement,0o_EHtzHHEAu9f1xlkkDI$,apple,True,spatial containment is present
IFC4X3-Infra-Landscaping,R04_SPATIAL_CONTAINMENT,IfcGeographicElement,2Aqa5eVSf7kAJZUcvO6vKx,apple,True,spatial containment is present
IFC4X3-Infra-Landscaping,R04_SPATIAL_CONTAINMENT,IfcGeographicElement,1CibP_Kl55ng8UGqbf2AUo,apple,True,spatial containment is present
IFC4X3-Infra-Landscaping,R04_SPATIAL_CONTAINMENT,IfcGeographicElement,3C2b0D8KH4AxHtK_sGyYZn,apple tree,True,spatial containment is present
IFC4X3-Infra-Landscaping,R04_SPATIAL_CONTAINMENT,IfcGeographicElement,3z6SQBV0H8EuEU0UjTsAsx,apple,True,spatial containment is present
IFC4X3-Infra-Landscaping,R04_SPATIAL_CONTAINMENT,IfcGeographicElement,1Yndm_y7n0jg2p1BtguSXE,apple,True,spatial containment is present
IFC4X3-Infra-Landscaping,R04_SPATIAL_CONTAINMENT,IfcGeographicElement,0pkG5TJkn4evS6mBe4ngYE,apple,True,spatial containment is present
IFC4X3-Infra-Landscaping,R04_SPATIAL_CONTAINMENT,IfcGeographicElement,0jQK5sMMD8pPQOYIL3fMLQ,Apple,True,spatial containment is present
IFC4X3-Infra-Landscaping,R04_SPATIAL_CONTAINMENT,IfcGeographicElement,3gOJz0hPf5SADxYaVJvZet,apple,True,spatial containment is present
IFC4X3-Infra-Landscaping,R04_SPATIAL_CONTAINMENT,IfcGeographicElement,2Lg6a_cuv5W98bVQeiW5Ae,apple,True,spatial containment is present
IFC4X3-Infra-Landscaping,R04_SPATIAL_CONTAINMENT,IfcGeographicElement,1M7UK0m3n979AnQhT6W4M5,apple,True,spatial containment is present
IFC4X3-Infra-Landscaping,R04_SPATIAL_CONTAINMENT,IfcGeographicElement,0p3IFiErXBr8g6kcGPZ6hY,apple,True,spatial containment is present
IFC4X3-Infra-Landscaping,R04_SPATIAL_CONTAINMENT,IfcGeographicElement,1kmsJIV8L3OAydmxlleNWE,apple tree,True,spatial containment is present
IFC4X3-Infra-Landscaping,R04_SPATIAL_CONTAINMENT,IfcGeographicElement,1g5NWJIznEsPpM20IzWrAA,apple,True,spatial containment is present
IFC4X3-Infra-Landscaping,R04_SPATIAL_CONTAINMENT,IfcGeographicElement,2B9m1Y8OnEfgAgQXqh3big,apple,True,spatial containment is present
IFC4X3-Infra-Landscaping,R04_SPATIAL_CONTAINMENT,IfcGeographicElement,1LrJS2N1D10Be_HXoC_HPY,apple,True,spatial containment is present
IFC4X3-Infra-Landscaping,R04_SPATIAL_CONTAINMENT,IfcGeographicElement,1PmlOHhBP8M8UUjNHPjIgM,Apple,True,spatial containment is present
IFC4X3-Infra-Landscaping,R04_SPATIAL_CONTAINMENT,IfcGeographicElement,3U7E5O1kDC5haP6HSdoYH3,apple,True,spatial containment is present
IFC4X3-Infra-Landscaping,R04_SPATIAL_CONTAINMENT,IfcGeographicElement,0H2Fj8PHjBtufQFTNt7gZ3,apple,True,spatial containment is present
IFC4X3-Infra-Landscaping,R04_SPATIAL_CONTAINMENT,IfcGeographicElement,3WRI1ikur5uxL5vcUn4Mmn,apple,True,spatial containment is present
IFC4X3-Infra-Landscaping,R04_SPATIAL_CONTAINMENT,IfcGeographicElement,3V$aG3qaD0WhlQwmB_ch48,apple,True,spatial containment is present
IFC4X3-Infra-Landscaping,R04_SPATIAL_CONTAINMENT,IfcGeographicElement,3j0RbM_5D6kuNp7_ekCapp,apple tree,True,spatial containment is present
IFC4X3-Infra-Landscaping,R04_SPATIAL_CONTAINMENT,IfcGeographicElement,0DFOuaLp16JBUO4hG7x8Bp,apple,True,spatial containment is present
IFC4X3-Infra-Landscaping,R04_SPATIAL_CONTAINMENT,IfcGeographicElement,1930YPueX52fWdZ7Tjt9u5,apple,True,spatial containment is present
IFC4X3-Infra-Landscaping,R04_SPATIAL_CONTAINMENT,IfcGeographicElement,3hIzy9x$1FrvLW_eZfXIFH,apple,True,spatial containment is present
IFC4X3-Infra-Landscaping,R04_SPATIAL_CONTAINMENT,IfcGeographicElement,32iZ9$2Ob83RMNJ$WPMAvt,Apple,True,spatial containment is present
IFC4X3-Infra-Landscaping,R04_SPATIAL_CONTAINMENT,IfcGeographicElement,0WPf4sWN115fZWKKMG51QK,apple,True,spatial containment is present
IFC4X3-Infra-Landscaping,R04_SPATIAL_CONTAINMENT,IfcGeographicElement,0ACwnN3Cj2rggwsuTfXYXg,apple,True,spatial containment is present
IFC4X3-Infra-Landscaping,R04_SPATIAL_CONTAINMENT,IfcGeographicElement,2xCCpcPIL1MA_NeSePVYF9,apple,True,spatial containment is present
IFC4X3-Infra-Landscaping,R04_SPATIAL_CONTAINMENT,IfcGeographicElement,1DOk4dbjL4RBrmfERDBItZ,apple,True,spatial containment is present
IFC4X3-Infra-Landscaping,R04_SPATIAL_CONTAINMENT,IfcGeographicElement,1TobdrlgjE7ey2pSa1_rn_,apple tree,True,spatial containment is present
IFC4X3-Infra-Landscaping,R04_SPATIAL_CONTAINMENT,IfcGeographicElement,3NxIl_jy5EvhHcurA624Kq,apple,True,spatial containment is present
IFC4X3-Infra-Landscaping,R04_SPATIAL_CONTAINMENT,IfcGeographicElement,3NE787uKT99fsBosLiARMz,apple,True,spatial containment is present
IFC4X3-Infra-Landscaping,R04_SPATIAL_CONTAINMENT,IfcGeographicElement,0HqE5ZK_X3$Am$63ry5M49,apple,True,spatial containment is present
IFC4X3-Infra-Landscaping,R04_SPATIAL_CONTAINMENT,IfcGeographicElement,2U7J29jKfEmu2x3vc3IPlQ,Apple,True,spatial containment is present
IFC4X3-Infra-Landscaping,R04_SPATIAL_CONTAINMENT,IfcGeographicElement,2MA8RLO756yAvR_qfdFRSk,apple,True,spatial containment is present
IFC4X3-Infra-Landscaping,R04_SPATIAL_CONTAINMENT,IfcGeographicElement,2ct40a7m9E5epJ_VWc96sZ,apple,True,spatial containment is present
IFC4X3-Infra-Landscaping,R04_SPATIAL_CONTAINMENT,IfcGeographicElement,17UdkshtL4AfSN7WDXqJnB,apple,True,spatial containment is present
IFC4X3-Infra-Landscaping,R04_SPATIAL_CONTAINMENT,IfcGeographicElement,2MvD_$go5AVQGkLrO1zeoC,apple,True,spatial containment is present
IFC4X3-Infra-Landscaping,R04_SPATIAL_CONTAINMENT,IfcGeographicElement,0AvtbehUT0ufHHGkEVMdAJ,park - site - soil,True,spatial containment is present
IFC4X3-Infra-Landscaping,R04_SPATIAL_CONTAINMENT,IfcGeographicElement,2eGMeS8JXEqPOIXktx3T6F,road parking - roadside verge - soil,True,spatial containment is present
IFC4X3-Infra-Landscaping,R04_SPATIAL_CONTAINMENT,IfcGeographicElement,1wCkCBBYT8eOqYsD_tvSU_,road parking - roadside verge - grass,True,spatial containment is present
IFC4X3-Infra-Landscaping,R04_SPATIAL_CONTAINMENT,IfcGeographicElement,0zGSqxrLf0ngxWk8EXkozt,river stream,True,spatial containment is present
IFC4X3-Infra-Landscaping,R04_SPATIAL_CONTAINMENT,IfcGeographicElement,0yVWtUza9BkBPidcrOmhrJ,river bed,True,spatial containment is present
IFC4X3-Infra-Landscaping,R04_SPATIAL_CONTAINMENT,IfcGeographicElement,3pUQsWUqb8deDoLZ6CIIET,road river bridge - underground,True,spatial containment is present
IFC4X3-Infra-Landscaping,R04_SPATIAL_CONTAINMENT,IfcGeographicElement,3pzBWeief4XhSr5Lnykkbq,road river bridge - grass,True,spatial containment is present
IFC4X3-Infra-Landscaping,R04_SPATIAL_CONTAINMENT,IfcGeographicElement,287A5dK8D58QqsO5r7jizn,road river bridge - soil,True,spatial containment is present
IFC4X3-Infra-Landscaping,R04_SPATIAL_CONTAINMENT,IfcGeographicElement,3q2pqb6g1CwAXLzdDMASLC,tree,True,spatial containment is present
IFC4X3-Infra-Landscaping,R04_SPATIAL_CONTAINMENT,IfcGeographicElement,2TzRIQ3TD0iQjVQn_kRILO,river stream,True,spatial containment is present
IFC4X3-Infra-Landscaping,R04_SPATIAL_CONTAINMENT,IfcGeographicElement,0o2OoK8Yb7qRy$y$FrAd1z,river bed,True,spatial containment is present
IFC4X3-Infra-Landscaping,R04_SPATIAL_CONTAINMENT,IfcGeographicElement,1$67KLp617FxOmPEpt1Ymd,riverside - grass,True,spatial containment is present
IFC4X3-Infra-Landscaping,R04_SPATIAL_CONTAINMENT,IfcGeographicElement,0JNuUw_1TBkwsuM7gZ2ttT,riverside - soil,True,spatial containment is present
IFC4X3-Infra-Landscaping,R04_SPATIAL_CONTAINMENT,IfcGeographicElement,3$Tc0Y2BH1KhfYOdLzGw$7,road - roadside verge - soil,True,spatial containment is present
IFC4X3-Infra-Landscaping,R04_SPATIAL_CONTAINMENT,IfcGeographicElement,2zsnPhHoPDyPxIp9st53so,road - roadside verge - grass,True,spatial containment is present
IFC4X3-Infra-Landscaping,R04_SPATIAL_CONTAINMENT,IfcGeographicElement,0_UEnkz4D4YfsaN2mtDSb4,generic - site - underground,True,spatial containment is present
IFC4X3-Infra-Landscaping,R04_SPATIAL_CONTAINMENT,IfcGeographicElement,1DqmYaokf4ie_5kATXxw$A,grass - site - soil,True,spatial containment is present
IFC4X3-Infra-Landscaping,R04_SPATIAL_CONTAINMENT,IfcGeographicElement,2nns7UQnX5qgnLN9BIpK58,grass - site - grass,True,spatial containment is present
IFC4X3-Infra-Landscaping,R04_SPATIAL_CONTAINMENT,IfcGeographicElement,3$ZN4KG314FxghY0Vo$dvz,road - roadside verge - soil,True,spatial containment is present
IFC4X3-Infra-Landscaping,R04_SPATIAL_CONTAINMENT,IfcGeographicElement,0N_6HAKnH7DfoyrBKIGAm2,road - roadside verge - grass,True,spatial containment is present
IFC4X3-Infra-Landscaping,R10_SITE_GEOREFERENCE,IfcSite,23sFQGRy90RxVbRHD9iSE2,environment - site,False,site latitude/longitude are missing
IFC4X3-Infra-Landscaping,R10_SITE_GEOREFERENCE,IfcSite,1KXHFkwF18U8qCarKtCVlu,park - site,False,site latitude/longitude are missing
IFC4X3-Infra-Landscaping,R10_SITE_GEOREFERENCE,IfcSite,1adp27B_9CUfup2ojuKOng,road parking - site,False,site latitude/longitude are missing
IFC4X3-Infra-Landscaping,R10_SITE_GEOREFERENCE,IfcSite,3pnaj3EgL1cOScZHtoQhHO,road river bridge - site,False,site latitude/longitude are missing
IFC4X3-Infra-Landscaping,R10_SITE_GEOREFERENCE,IfcSite,2Wad9UE39Fl81buLr2dp_x,rail river bridge - site,False,site latitude/longitude are missing
IFC4X3-Infra-Landscaping,R10_SITE_GEOREFERENCE,IfcSite,1$CApj9YLCeu0YyH5TXRVh,road rail bridge - site,False,site latitude/longitude are missing
IFC4X3-Infra-Landscaping,R10_SITE_GEOREFERENCE,IfcSite,3EVN3cIbP9Dgdlp33CKZ9T,meadow - site,False,site latitude/longitude are missing
IFC4X3-Infra-Landscaping,R10_SITE_GEOREFERENCE,IfcSite,2syxA9_lr7Ew2uZai3VhhS,road - site,False,site latitude/longitude are missing
IFC4X3-Infra-Plumbing,R01_GLOBAL_ID,IfcBuildingElementProxy,3Fit2Fad92zf2f6aWdJtF5,geo-reference,True,GlobalId is present
IFC4X3-Infra-Plumbing,R01_GLOBAL_ID,IfcPipeSegment,1F4KLUGJf1aAa0YXxTvOR5,sewer pipe,True,GlobalId is present
IFC4X3-Infra-Plumbing,R01_GLOBAL_ID,IfcPipeSegment,0uGYOC9Nz33PfGM5uuVHhW,sewer pipe,True,GlobalId is present
IFC4X3-Infra-Plumbing,R01_GLOBAL_ID,IfcPipeSegment,259jK4QKD3OPEdfCl4GH_l,sewer pipe,True,GlobalId is present
IFC4X3-Infra-Plumbing,R01_GLOBAL_ID,IfcPipeSegment,0_AaoqH0fA_wWg2hQ6QoLY,sewer pipe,True,GlobalId is present
IFC4X3-Infra-Plumbing,R01_GLOBAL_ID,IfcPipeSegment,0X_fsZ0Kj9a8olHcZQNbJM,sewer pipe,True,GlobalId is present
IFC4X3-Infra-Plumbing,R01_GLOBAL_ID,IfcPipeSegment,3Awuj1sjH8ERw7F1J6oBZs,sewer pipe,True,GlobalId is present
IFC4X3-Infra-Plumbing,R01_GLOBAL_ID,IfcPipeSegment,3D4ahkhjP7dujyPNisZ2F$,sewer pipe,True,GlobalId is present
IFC4X3-Infra-Plumbing,R01_GLOBAL_ID,IfcPipeSegment,0FQ6pMwzXBJucYaRTqfuw2,sewer pipe,True,GlobalId is present
IFC4X3-Infra-Plumbing,R01_GLOBAL_ID,IfcPipeSegment,0yh8Z9_qzCIgcsXg7r4Ix6,sewer pipe,True,GlobalId is present
IFC4X3-Infra-Plumbing,R01_GLOBAL_ID,IfcPipeSegment,1PI8m4Ts17Z8hvG889Pb1i,sewer pipe,True,GlobalId is present
IFC4X3-Infra-Plumbing,R01_GLOBAL_ID,IfcPipeSegment,398dvTdH9FKwML6pMEemhK,sewer pipe,True,GlobalId is present
IFC4X3-Infra-Plumbing,R01_GLOBAL_ID,IfcPipeSegment,0tZgj2n4j7neNsQ08k3WsT,sewer pipe,True,GlobalId is present
IFC4X3-Infra-Plumbing,R01_GLOBAL_ID,IfcPipeSegment,22Xr2mF15CbQCVR$W_$VLh,sewer pipe,True,GlobalId is present
IFC4X3-Infra-Plumbing,R01_GLOBAL_ID,IfcPipeSegment,1wwTT4jtX3C9e82mYC6YGT,sewer pipe,True,GlobalId is present
IFC4X3-Infra-Plumbing,R01_GLOBAL_ID,IfcPipeSegment,1GXiy3xWf0fOQdC$gO8JfW,sewer pipe,True,GlobalId is present
IFC4X3-Infra-Plumbing,R01_GLOBAL_ID,IfcPipeSegment,0URFt4JXXD6OjZF8OrkR8N,sewer pipe,True,GlobalId is present
IFC4X3-Infra-Plumbing,R01_GLOBAL_ID,IfcPipeSegment,1kpVA_DFf3PRJR$l8yqtLr,sewer pipe,True,GlobalId is present
IFC4X3-Infra-Plumbing,R01_GLOBAL_ID,IfcPipeSegment,3ctB5z6nHCoQBWFJYnFhI5,sewer pipe,True,GlobalId is present
IFC4X3-Infra-Plumbing,R01_GLOBAL_ID,IfcPipeSegment,11LWvWX7HAOghcDUC_Fsn5,sewer pipe,True,GlobalId is present
